"","Country.Acronym","Vol.MCI","Vol.Country","Vol.Intersection","Vol.Union","Vol.Unique.MCI","Vol.Unique.Country","Jaccard","Sorensen","NormVol.MCI","NormVol.Country","Dist.Centroid","Country.Name"
"30","BWA",94.6593822446049,10.9207225866694,5.11771340561249,100.462391425662,89.5416688389924,5.80300918105692,0.050941584537129,0.096944654748942,0.945935486961155,0.531375935521013,5.62962414678413,"BOTSWANA"
"31","CAF",94.6593822446049,39.4915084920801,0,134.150890736685,94.6593822446049,39.4915084920801,0,0,1,1,11.2671633511423,"CENTRAL AFRICAN REPUBLIC"
"32","CAN",94.6593822446049,134.000594681087,0,228.659976925692,94.6593822446049,134.000594681087,0,0,1,1,16.3964670421856,"CANADA"
"33","CHE",94.6593822446049,30.6166454107282,6.25867928276862,119.017348372565,88.4007029618363,24.3579661279596,0.0525862772809964,0.0999182269729667,0.933882103027085,0.795579195603985,10.4361317409714,"SWITZERLAND"
"34","CHL",94.6593822446049,319.860897218611,86.2191506401904,328.301128823026,8.44023160441448,233.641746578421,0.262622157131442,0.415994849525046,0.0891642371234208,0.730447981013249,8.20383692812089,"CHILE"
"35","CHN",94.6593822446049,220.247781152349,48.6899510038662,266.217212393088,45.9694312407387,171.557830148483,0.182895578261755,0.309233683214062,0.48562995184092,0.778931026005721,7.41609994829464,"CHINA"
"36","CIV",94.6593822446049,30.8978197252708,0,125.557201969876,94.6593822446049,30.8978197252708,0,0,1,1,13.6516611359309,"COTE D'IVOIRE"
"37","CMR",94.6593822446049,121.094812411591,0,215.754194656196,94.6593822446049,121.094812411591,0,0,1,1,14.4003496059475,"CAMEROON"
"38","COD",94.6593822446049,47.2392730799766,0,141.898655324581,94.6593822446049,47.2392730799766,0,0,1,1,10.6483456977312,"CONGO, Democratic Republic of (was Zaire)"
"39","COG",94.6593822446049,11.7738546322614,0,106.433236876866,94.6593822446049,11.7738546322614,0,0,1,1,11.6053496836364,"CONGO, Republic of"
"40","COK",94.6593822446049,7.21225270671023,0,101.871634951315,94.6593822446049,7.21225270671023,0,0,1,1,13.7313379289553,"COOK ISLANDS"
"41","COL",94.6593822446049,384.251411410473,1.59385407475515,477.316939580323,93.0655281698497,382.657557335718,0.00333919444836074,0.00665616267526884,0.983162217659138,0.995852054078593,17.8587214376995,"COLOMBIA"
"42","COM",94.6593822446049,35.6862167058408,0,130.345598950446,94.6593822446049,35.6862167058408,0,0,1,1,14.6131465846535,"COMOROS"
"43","CPV",94.6593822446049,37.5315835816401,0,132.190965826245,94.6593822446049,37.5315835816401,0,0,1,1,9.57821756567917,"CAPE VERDE"
"44","CRI",94.6593822446049,261.678037411302,0,356.337419655907,94.6593822446049,261.678037411302,0,0,1,1,20.4301946772513,"COSTA RICA"
"45","CUB",94.6593822446049,11.5796445427693,0,106.239026787374,94.6593822446049,11.5796445427693,0,0,1,1,9.37380104439823,"CUBA"
"46","CYP",94.6593822446049,23.389974756598,14.5983104136424,103.45104658756,80.0610718309624,8.79166434295556,0.141113221133887,0.247325538816678,0.845780628739795,0.375873186458893,4.65426354136237,"CYPRUS"
"47","CZE",94.6593822446049,3.13024604939529,0.207425943032218,97.5822023509679,94.4519563015727,2.92282010636307,0.002125653428954,0.00424228922127817,0.99780871226799,0.933734939759036,6.02114560483495,"CZECH REPUBLIC"
"48","DEU",94.6593822446049,10.9674210769062,4.25498227453611,101.371821046975,90.4043999700688,6.71243880237011,0.0419740143818111,0.0805663362089,0.955049545289224,0.612034383954155,5.51148898600481,"GERMANY"
"49","DJI",94.6593822446049,10.9439498894364,0,105.603332134041,94.6593822446049,10.9439498894364,0,0,1,1,10.2366179486966,"DJIBOUTI"
"50","DMA",94.6593822446049,9.67899219782656,0,104.338374442431,94.6593822446049,9.67899219782656,0,0,1,1,15.8494542187623,"DOMINICA"
"51","DNK",94.6593822446049,4.97932328971332,1.98568539493462,97.6530201393836,92.6736968496703,2.9936378947787,0.0203340909692336,0.0398577116048682,0.979022835900159,0.601213803683564,5.39956115627378,"DENMARK"
"52","DOM",94.6593822446049,54.261897251908,0,148.921279496513,94.6593822446049,54.261897251908,0,0,1,1,9.32418594868342,"DOMINICAN REPUBLIC"
"53","DZA",94.6593822446049,51.9706918680704,9.61489220775668,137.015181904919,85.0444900368482,42.3557996603137,0.0701739184963379,0.131144886421707,0.89842642134605,0.814993954050786,9.44398318925336,"ALGERIA"
"54","ECU",94.6593822446049,284.948520860508,8.77492614620629,370.832976958906,85.8844560983986,276.173594714301,0.0236627449321442,0.046231525078531,0.907299985081971,0.969205223035701,13.0214250885915,"ECUADOR"
"55","EGY",94.6593822446049,22.0778904112587,0.571827123224844,116.165445532639,94.08755512138,21.5060632880338,0.00492252339413771,0.00979682170424806,0.993959107806691,0.974099557857519,8.11736908076238,"EGYPT"
"56","ERI",94.6593822446049,48.8560653991853,0.414731759701535,143.100715884089,94.2446504849033,48.4413336394838,0.00289818088707164,0.00577961141480619,0.995618693574084,0.991511151045159,9.37067719139161,"ERITREA"
"57","ESH",94.6593822446049,25.393561129556,0,120.052943374161,94.6593822446049,25.393561129556,0,0,1,1,8.55698118861216,"WESTERN SAHARA"
"58","ESP",94.6593822446049,83.8390872336588,76.2462577005512,102.252211777712,18.4131245440536,7.59282953310756,0.745668542273727,0.854307131298243,0.194519804666305,0.0905643153287966,0.557997235980747,"SPAIN"
"59","EST",94.6593822446049,1.50529071128214,0,96.164672955887,94.6593822446049,1.50529071128214,0,0,1,1,7.75668113212857,"ESTONIA"
"60","ETH",94.6593822446049,142.129701128746,2.27293682856396,234.516146544787,92.3864454160409,139.856764300182,0.00969202701840356,0.019197986631674,0.975988256265073,0.984008009511643,9.74176873640121,"ETHIOPIA"
"61","FIN",94.6593822446049,9.25043728752152,0,103.909819532126,94.6593822446049,9.25043728752152,0,0,1,1,10.6908258479013,"FINLAND"
"62","FJI",94.6593822446049,19.6350988639438,0,114.294481108549,94.6593822446049,19.6350988639438,0,0,1,1,16.7998716614185,"FIJI"
"63","FLK",94.6593822446049,1.21307782586107,0.175990565409896,95.6964695050561,94.483391679195,1.03708726045118,0.00183904971959909,0.00367134764833496,0.998140801669769,0.854922279792746,5.58944950335978,"FALKLAND ISLANDS (MALVINAS)"
"64","FRA",94.6593822446049,32.9436402381057,25.2169477527615,102.386074729949,69.4424344918434,7.72669248534422,0.2462927484941,0.395240602646042,0.733603292618162,0.234542765447238,3.8378690720081,"FRANCE"
"65","FRO",94.6593822446049,0.69700415077048,0,95.3563863953754,94.6593822446049,0.69700415077048,0,0,1,1,10.4177145931027,"FAROE ISLANDS"
"66","GAB",94.6593822446049,18.6722944119445,0,113.331676656549,94.6593822446049,18.6722944119445,0,0,1,1,13.5736148812404,"GABON"
"67","GBR",94.6593822446049,34.9714541076772,9.80960285032957,119.821233501952,84.8497793942753,25.1618512573476,0.0818686518543454,0.151346749374836,0.89636946050439,0.719496855345912,6.70847386173785,"UNITED KINGDOM"
"68","GEO",94.6593822446049,85.5580418523092,20.0354517006294,160.181972396285,74.6239305439754,65.5225901516797,0.12507931698495,0.222347553806508,0.788341617856149,0.765826200940705,5.86263184248329,"GEORGIA"
"69","GHA",94.6593822446049,19.8588663994864,0,114.518248644091,94.6593822446049,19.8588663994864,0,0,1,1,12.8046599849105,"GHANA"
"70","GIN",94.6593822446049,179.677552965882,0,274.336935210487,94.6593822446049,179.677552965882,0,0,1,1,17.889739992497,"GUINEA"
"71","GLP",94.6593822446049,59.068792019903,0,153.728174264508,94.6593822446049,59.068792019903,0,0,1,1,12.9391082280144,"GUADELOUPE"
"72","GMB",94.6593822446049,31.8418904029559,0,126.501272647561,94.6593822446049,31.8418904029559,0,0,1,1,12.4103486118203,"GAMBIA"
"73","GNB",94.6593822446049,75.0867764557934,0,169.746158700398,94.6593822446049,75.0867764557934,0,0,1,1,16.8838914932588,"GUINEA-BISSAU"
"74","GNQ",94.6593822446049,23.6004365029386,0,118.259818747544,94.6593822446049,23.6004365029386,0,0,1,1,15.9963153076587,"EQUATORIAL GUINEA"
"75","GRC",94.6593822446049,70.6932009256853,57.2266990242709,108.125884146019,37.432683220334,13.4665019014145,0.529259940635387,0.692177865347714,0.395446096654275,0.190492179234759,1.32086541615115,"GREECE"
"76","GRL",94.6593822446049,171.927260102268,0,266.586642346873,94.6593822446049,171.927260102268,0,0,1,1,19.422799625157,"GREENLAND"
"77","GTM",94.6593822446049,223.464958453983,0.583905248248356,317.540435450339,94.0754769963565,222.881053205734,0.00183883746150393,0.00367092468917106,0.993831512160733,0.997387038879438,14.2059771262731,"GUATEMALA"
"78","GUF",94.6593822446049,38.7581906227024,0,133.417572867307,94.6593822446049,38.7581906227024,0,0,1,1,19.8485580217934,"FRENCH GUIANA"
"79","GUM",94.6593822446049,2.00283931556676,0,96.6622215601716,94.6593822446049,2.00283931556676,0,0,1,1,17.9936169315824,"GUAM"
"80","GUY",94.6593822446049,58.3256808532051,0,152.98506309781,94.6593822446049,58.3256808532051,0,0,1,1,15.7921178300744,"GUYANA"
"81","HKG",94.6593822446049,6.10729108043921,0,100.766673325044,94.6593822446049,6.10729108043921,0,0,1,1,10.5080507472528,"HONG KONG"
"82","HMD",94.6593822446049,6.80076805136982,0,101.460150295975,94.6593822446049,6.80076805136982,0,0,1,1,10.633035068283,"HEARD AND MC DONALD ISLANDS"
